name,sale,lot,position,dealer,year,origin_author,origin_cat,school_pntg,diff_origin,logprice,price,count,subject,authorstandard,artistliving,authorstyle,author,winningbidder,winningbiddertype,endbuyer,Interm,type_intermed,Height_in,Width_in,Surface_Rect,Diam_in,Surface_Rnd,Shape,Surface,material,mat,materialCat,quantity,nfigures,engraved,original,prevcoll,othartist,paired,figures,finished,lrgfont,relig,landsALL,lands_sc,lands_elem,lands_figs,lands_ment,arch,mytho,peasant,othgenre,singlefig,portrait,still_life,discauth,history,allegory,pastorale,other
L1764-55b,L1764,55,0.901639344,L,1764,F,O,F,1,3.17805383,24,1,(2) l'enlvement d'Europe; la Mort de Tancrede,"Loir, Nicolas-Pierre",0,n/a,Nicolas Loir,Unknown,,,,,16,12.5,200,,,squ_rect,200,toile,t,canvas,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
L1764-56,L1764,56,0.918032787,L,1764,D/FL,O,D/FL,1,4.976733742,145,1,un March ou Foire de Flandres,"Brueghel I (P), Pieter",0,n/a,Pierre Breugel,Unknown,,,,,24,32.5,780,,,squ_rect,780,toile,t,canvas,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
L1764-57,L1764,57,0.93442623,L,1764,D/FL,O,D/FL,1,3.931825633,51,1,un trs-riche paysage,"Both (J), Jan",0,n/a,Jean Bout Flamand,Unknown,,,,,27,41,1107,,,squ_rect,1107,toile,t,canvas,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
L1764-58a,L1764,58,0.950819672,L,1764,F,O,F,1,3.17805383,24,1,(2) l'Amour remouleur; les quatre Arts libraux,"Cazes, Pierre-Jacques",0,n/a,M. Caze & M. Boulogne,Unknown,,,,,17,,,,,squ_rect,,toile,t,canvas,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
L1764-58b,L1764,58,0.950819672,L,1764,F,O,F,1,3.17805383,24,1,(2) l'Amour remouleur; les quatre Arts libraux,Boullogne Family,0,n/a,M. Caze & M. Boulogne,Unknown,,,,,17,,,,,squ_rect,,toile,t,canvas,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
L1764-59a,L1764,59,0.967213115,L,1764,D/FL,O,D/FL,1,3.583518938,36,1,(2) Marine un Naufrage; un clair de Lune,"Cabel, Adriaan van der",0,n/a,Wandercabel,Unknown,,,,,8.5,11,93.5,,,squ_rect,93.5,toile,t,canvas,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L1764-59b,L1764,59,0.967213115,L,1764,D/FL,O,D/FL,1,3.583518938,36,1,(2) Marine un Naufrage; un clair de Lune,"Cabel, Adriaan van der",0,n/a,Wandercabel,Unknown,,,,,8.5,11,93.5,,,squ_rect,93.5,toile,t,canvas,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L1764-61a,L1764,61,1,L,1764,X,O,X,1,2.456736059,11.7,1,"(24) diffrens Sujets, Batailles, Flamands, Dvotion, Histoires, Paysages",Anonymous,0,n/a,diffrens Matres,Unknown,,,,,,,,,,squ_rect,,n/a,n/a,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L1764-61b,L1764,61,1,L,1764,X,O,X,1,2.456736059,11.7,1,"(24) diffrens Sujets, Batailles, Flamands, Dvotion, Histoires, Paysages",Anonymous,0,n/a,diffrens Matres,Unknown,,,,,,,,,,squ_rect,,n/a,n/a,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L1764-61c,L1764,61,1,L,1764,X,O,X,1,2.456736059,11.7,1,"(24) diffrens Sujets, Batailles, Flamands, Dvotion, Histoires, Paysages",Anonymous,0,n/a,diffrens Matres,Unknown,,,,,,,,,,squ_rect,,n/a,n/a,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L1764-61d,L1764,61,1,L,1764,X,O,X,1,2.456736059,11.7,1,"(24) diffrens Sujets, Batailles, Flamands, Dvotion, Histoires, Paysages",Anonymous,0,n/a,diffrens Matres,Unknown,,,,,,,,,,squ_rect,,n/a,n/a,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L1764-61e,L1764,61,1,L,1764,X,O,X,1,2.456736059,11.7,1,"(24) diffrens Sujets, Batailles, Flamands, Dvotion, Histoires, Paysages",Anonymous,0,n/a,diffrens Matres,Unknown,,,,,,,,,,squ_rect,,n/a,n/a,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L1764-61f,L1764,61,1,L,1764,X,O,X,1,2.456736059,11.7,1,"(24) diffrens Sujets, Batailles, Flamands, Dvotion, Histoires, Paysages",Anonymous,0,n/a,diffrens Matres,Unknown,,,,,,,,,,squ_rect,,n/a,n/a,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L1764-61g,L1764,61,1,L,1764,X,O,X,1,2.456736059,11.7,1,"(24) diffrens Sujets, Batailles, Flamands, Dvotion, Histoires, Paysages",Anonymous,0,n/a,diffrens Matres,Unknown,,,,,,,,,,squ_rect,,n/a,n/a,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L1764-61h,L1764,61,1,L,1764,X,O,X,1,2.456736059,11.7,1,"(24) diffrens Sujets, Batailles, Flamands, Dvotion, Histoires, Paysages",Anonymous,0,n/a,diffrens Matres,Unknown,,,,,,,,,,squ_rect,,n/a,n/a,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L1764-61i,L1764,61,1,L,1764,X,O,X,1,2.456736059,11.7,1,"(24) diffrens Sujets, Batailles, Flamands, Dvotion, Histoires, Paysages",Anonymous,0,n/a,diffrens Matres,Unknown,,,,,,,,,,squ_rect,,n/a,n/a,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L1764-61j,L1764,61,1,L,1764,X,O,X,1,2.456736059,11.7,1,"(24) diffrens Sujets, Batailles, Flamands, Dvotion, Histoires, Paysages",Anonymous,0,n/a,diffrens Matres,Unknown,,,,,,,,,,squ_rect,,n/a,n/a,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L1764-61k,L1764,61,1,L,1764,X,O,X,1,2.456736059,11.7,1,"(24) diffrens Sujets, Batailles, Flamands, Dvotion, Histoires, Paysages",Anonymous,0,n/a,diffrens Matres,Unknown,,,,,,,,,,squ_rect,,n/a,n/a,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L1764-61l,L1764,61,1,L,1764,X,O,X,1,2.456736059,11.7,1,"(24) diffrens Sujets, Batailles, Flamands, Dvotion, Histoires, Paysages",Anonymous,0,n/a,diffrens Matres,Unknown,,,,,,,,,,squ_rect,,n/a,n/a,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L1764-61m,L1764,61,1,L,1764,X,O,X,1,2.456736059,11.7,1,"(24) diffrens Sujets, Batailles, Flamands, Dvotion, Histoires, Paysages",Anonymous,0,n/a,diffrens Matres,Unknown,,,,,,,,,,squ_rect,,n/a,n/a,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L1764-61n,L1764,61,1,L,1764,X,O,X,1,2.456736059,11.7,1,"(24) diffrens Sujets, Batailles, Flamands, Dvotion, Histoires, Paysages",Anonymous,0,n/a,diffrens Matres,Unknown,,,,,,,,,,squ_rect,,n/a,n/a,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L1764-61o,L1764,61,1,L,1764,X,O,X,1,2.456736059,11.7,1,"(24) diffrens Sujets, Batailles, Flamands, Dvotion, Histoires, Paysages",Anonymous,0,n/a,diffrens Matres,Unknown,,,,,,,,,,squ_rect,,n/a,n/a,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L1764-61p,L1764,61,1,L,1764,X,O,X,1,2.456736059,11.7,1,"(24) diffrens Sujets, Batailles, Flamands, Dvotion, Histoires, Paysages",Anonymous,0,n/a,diffrens Matres,Unknown,,,,,,,,,,squ_rect,,n/a,n/a,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L1764-61q,L1764,61,1,L,1764,X,O,X,1,2.456736059,11.7,1,"(24) diffrens Sujets, Batailles, Flamands, Dvotion, Histoires, Paysages",Anonymous,0,n/a,diffrens Matres,Unknown,,,,,,,,,,squ_rect,,n/a,n/a,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L1764-61r,L1764,61,1,L,1764,X,O,X,1,2.456736059,11.7,1,"(24) diffrens Sujets, Batailles, Flamands, Dvotion, Histoires, Paysages",Anonymous,0,n/a,diffrens Matres,Unknown,,,,,,,,,,squ_rect,,n/a,n/a,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L1764-61s,L1764,61,1,L,1764,X,O,X,1,2.456736059,11.7,1,"(24) diffrens Sujets, Batailles, Flamands, Dvotion, Histoires, Paysages",Anonymous,0,n/a,diffrens Matres,Unknown,,,,,,,,,,squ_rect,,n/a,n/a,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L1764-61t,L1764,61,1,L,1764,X,O,X,1,2.456736059,11.7,1,"(24) diffrens Sujets, Batailles, Flamands, Dvotion, Histoires, Paysages",Anonymous,0,n/a,diffrens Matres,Unknown,,,,,,,,,,squ_rect,,n/a,n/a,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L1764-61u,L1764,61,1,L,1764,X,O,X,1,2.456736059,11.7,1,"(24) diffrens Sujets, Batailles, Flamands, Dvotion, Histoires, Paysages",Anonymous,0,n/a,diffrens Matres,Unknown,,,,,,,,,,squ_rect,,n/a,n/a,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L1764-61v,L1764,61,1,L,1764,X,O,X,1,2.456736059,11.7,1,"(24) diffrens Sujets, Batailles, Flamands, Dvotion, Histoires, Paysages",Anonymous,0,n/a,diffrens Matres,Unknown,,,,,,,,,,squ_rect,,n/a,n/a,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L1764-61w,L1764,61,1,L,1764,X,O,X,1,2.456736059,11.7,1,"(24) diffrens Sujets, Batailles, Flamands, Dvotion, Histoires, Paysages",Anonymous,0,n/a,diffrens Matres,Unknown,,,,,,,,,,squ_rect,,n/a,n/a,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L1764-61x,L1764,61,1,L,1764,X,O,X,1,2.456736059,11.7,1,"(24) diffrens Sujets, Batailles, Flamands, Dvotion, Histoires, Paysages",Anonymous,0,n/a,diffrens Matres,Unknown,,,,,,,,,,squ_rect,,n/a,n/a,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R1765-2,R1765,2,0.032786885,R,1765,I,I,I,0,4.787491743,120,1,Clopatre qui tient de la main droite un aspic & de l'autre une rose,"Cagnacci, Guido",0,n/a,Guido Cagnacci,Unknown,,,,,34,26,884,,,squ_rect,884,toile,t,canvas,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
R1765-3,R1765,3,0.049180328,R,1765,I,I,I,0,4.276666119,72,1,Andromede attache au rocher,"Giordano, Luca",0,n/a,Luc Jordano,"Mesmes, Albert-Paul de, comte d'Avaux",C,C,0,,16,10.5,168,,,squ_rect,168,toile,t,canvas,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
R1765-4,R1765,4,0.06557377,R,1765,I,I,I,0,4.941642423,140,1,Un Sujet qui parot tre tir des Mtamorphoses d'Ovide,"Mola (PF), Pier Francesco",0,n/a,Pierre-Franois Molla,"Mnageot, Augustin",D,D,0,,24,18,432,,,squ_rect,432,toile,t,canvas,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
R1765-5a,R1765,5,0.081967213,R,1765,I,I,I,0,4.317488114,75,1,"(2) Deux Paysages, dans lesquels on remarque des Ruines ; plusieurs Figures enrichissent ces Tableaux qui sont peints sur toile par Pierre Locatelli.","Locatelli, Pietro",0,n/a,Pierre Locatelli,Neveu,U,U,0,,24,18,432,,,squ_rect,432,toile,t,canvas,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
R1765-5b,R1765,5,0.081967213,R,1765,I,I,I,0,4.317488114,75,1,"(2) Deux Paysages, dans lesquels on remarque des Ruines ; plusieurs Figures enrichissent ces Tableaux qui sont peints sur toile par Pierre Locatelli.","Locatelli, Pietro",0,n/a,Pierre Locatelli,Neveu,U,U,0,,24,18,432,,,squ_rect,432,toile,t,canvas,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
R1765-6a,R1765,6,0.098360656,R,1765,X,I,I,1,3.401197382,30,1,"(2) Mercure Hers, & la Sagesse compagne d'Hercule",copy after Veronese (Paolo Caliari),0,copy after,d'aprs Paul Calliari de Veronne,Neveu,U,U,0,,78,55,4290,,,squ_rect,4290,toile,t,canvas,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
R1765-6b,R1765,6,0.098360656,R,1765,X,I,I,1,3.401197382,30,1,"(2) Mercure Hers, & la Sagesse compagne d'Hercule",copy after Veronese (Paolo Caliari),0,copy after,d'aprs Paul Calliari de Veronne,Neveu,U,U,0,,78,55,4290,,,squ_rect,4290,toile,t,canvas,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
R1765-7,R1765,7,0.114754098,R,1765,X,I,I,1,4.094344562,60,1,Mars & Venus lis par l'Amour,copy after Veronese (Paolo Caliari),0,copy after,d'aprs Paul Calliari de Veronne,Neveu,U,U,0,,78,55,4290,,,squ_rect,4290,toile,t,canvas,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
R1765-8,R1765,8,0.131147541,R,1765,X,I,I,1,2.48490665,12,1,L'Adoration des Bergers,in the taste of Bassano,0,in the taste of,dans le got du Bassan,Unknown,,,,,10.5,12.5,131.25,,,squ_rect,131.25,toile,t,canvas,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R1765-9,R1765,9,0.147540984,R,1765,X,I,I,1,3.17805383,24,1,Saint Franois en mditation,in the taste of Guido Reni,0,in the taste of,dans le got de Guido Reni,"Rmy, Pierre",E,E,0,,9,7,63,,,squ_rect,63,toile,t,canvas,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R1765-10,R1765,10,0.163934426,R,1765,X,I,I,1,1.098612289,3,1,"La Vierge, l'Enfant Jesus, le petit Saint Jean & Saint Franois",Italian,0,n/a,dans le got italien,"Lebrun, Pierre",D,D,0,,11,15.5,170.5,,,squ_rect,170.5,toile,t,canvas,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R1765-11,R1765,11,0.180327869,R,1765,D/FL,D/FL,D/FL,0,5.743003188,312,1,Un Sujet allgorique compos d'un grand nombre de Figures,"Rubens, Peter Paul",0,n/a,Pierre-Paul Rubens,"Lebrun, Pierre",D,D,0,,27,40,1080,,,squ_rect,1080,toile,t,canvas,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
R1765-12,R1765,12,0.196721311,R,1765,D/FL,D/FL,D/FL,0,6.907755279,1000,1,La Tentation de S. Antoine,"Teniers II the Younger, David",0,n/a,David Teniers,"Mnageot, Augustin",D,D,0,,36,48,1728,,,squ_rect,1728,toile,t,canvas,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
R1765-13,R1765,13,0.213114754,R,1765,D/FL,D/FL,D/FL,0,5.743003188,312,1,"Un Paysage original, aussi de David Teniers. Des Moutons, une Vache, des Canards dans l'eau, se remarquent sur le premier plan : un Berger qui tient un flageolet est assis sur une butte de terre, & dans l'loignement des Buveurs sous une treille","Teniers II the Younger, David",0,n/a,David Teniers,"Basan, Pierre-Franois",D,D,0,,17,27,459,,,squ_rect,459,toile,t,canvas,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0
R1765-14,R1765,14,0.229508197,R,1765,X,D/FL,D/FL,1,5.886104031,360,1,"Un Chirurgien Dentiste exerant son art sur un Paysan, une Femme les regarde",Anonymous,0,n/a,not specified,"Donjeux, Vincent",D,D,0,,15,11,165,,,squ_rect,165,toile,t,canvas,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
R1765-15a,R1765,15,0.245901639,R,1765,D/FL,D/FL,D/FL,0,3.691376334,40.1,1,(2) Un Mdecin aux urines dans son Cabinet,Apshoven,0,n/a,Apsoom,"Mnageot, Augustin",D,D,0,,8.25,6.25,51.5625,,,squ_rect,51.5625,bois,b,wood,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R1765-15b,R1765,15,0.245901639,R,1765,D/FL,D/FL,D/FL,0,5.010635294,150,1,(2) Un Mdecin aux urines dans son Cabinet,"Boonen, Arnold",0,n/a,Arnoldus Boonen,"Mnageot, Augustin",D,D,0,,8.25,6.25,51.5625,,,squ_rect,51.5625,bois,b,wood,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R1765-16,R1765,16,0.262295082,R,1765,D/FL,D/FL,D/FL,0,6.21860012,502,1,"Un Paysage, des Rochers & un Bras de Riviere","Uden, Lucas van & Teniers II the Younger, David",0,n/a,Lucas van Uden & David Teniers,"La Chaise, de",U,U,0,,13,19.5,253.5,,,squ_rect,253.5,bois,b,wood,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
R1765-17,R1765,17,0.278688525,R,1765,D/FL,D/FL,D/FL,0,5.111987788,166,1,"Un joli Tableau de mme grandeur que le prcdent : on y remarque des Femmes qui se baignent, & d'autres au bord d'une riviere. Le Paysage est peint par Moucheron, & les Figures sont de Helmbreker.",Moucheron Family,0,n/a,Moucheron & Helmbreker,Unknown,,,,,13,19.5,253.5,,,squ_rect,253.5,bois,b,wood,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
R1765-18,R1765,18,0.295081967,R,1765,D/FL,D/FL,D/FL,0,6.388561406,595,1,"Un agrable Paysage de Paul Bril, o on voit un Homme & une Femme qui passent dans un Bois","Bril (P), Paul",0,n/a,Paul Bril,"Lebrun, Pierre",D,D,0,,7,10.5,73.5,,,squ_rect,73.5,cuivre,c,copper,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
R1765-19,R1765,19,0.31147541,R,1765,F,D/FL,D/FL,1,5.913503006,370,1,"Un Dpart de Soldats, une Femme avec son Enfant est monte sur un Asne.","Pater, Jean-Baptiste Joseph",0,n/a,Pater,Chevalier,D,D,0,,6.5,8,52,,,squ_rect,52,bois,b,wood,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
R1765-20,R1765,20,0.327868852,R,1765,D/FL,D/FL,D/FL,0,5.48272009,240.5,1,Un Sujet de trois Figures  la porte d'une Maison de Paysan,"Miel, Jan",0,n/a,Jean Miel,"Lebrun, Pierre",D,D,0,,12,16,192,,,squ_rect,192,toile,t,canvas,1,3,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
R1765-21a,R1765,21,0.344262295,R,1765,D/FL,D/FL,D/FL,0,3.218875825,25,1,"(2) Deux Paysages peints sur bois, de chacun cinq pouces & demi de haut, sur huit de large, l'un reprsente un clair de Lune, & l'autre un tems serein ; dans le premier on voit un Astronome, dans le second deux Cavaliers conduits par un Paysan ; ces deux Tableaux sont trs harmonieux, il y regne une suavit qui fait plaisir : ils paroissent tre Originaux de Jacques Van Artois, ou d'un trs bon Matre de l'Ecole de Van Uden.","Arthois, Jacques d'",0,n/a,Jacques van Artois,Unknown,,,,,5.5,8,44,,,squ_rect,44,bois,b,wood,1,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
R1765-21b,R1765,21,0.344262295,R,1765,D/FL,D/FL,D/FL,0,3.218875825,25,1,"(2) Deux Paysages peints sur bois, de chacun cinq pouces & demi de haut, sur huit de large, l'un reprsente un clair de Lune, & l'autre un tems serein ; dans le premier on voit un Astronome, dans le second deux Cavaliers conduits par un Paysan ; ces deux Tableaux sont trs harmonieux, il y regne une suavit qui fait plaisir : ils paroissent tre Originaux de Jacques Van Artois, ou d'un trs bon Matre de l'Ecole de Van Uden.","Arthois, Jacques d'",0,n/a,Jacques van Artois,Unknown,,,,,5.5,8,44,,,squ_rect,44,bois,b,wood,1,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
R1765-22,R1765,22,0.360655738,R,1765,D/FL,D/FL,D/FL,0,5.023880521,152,1,Un Tableau original d'un bon Matre des Pays Bas,Dutch,0,n/a,un bon Matre des Pays Bas,"Basan, Pierre-Franois",D,D,0,,24,36,864,,,squ_rect,864,bois,b,wood,1,18,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
R1765-23,R1765,23,0.37704918,R,1765,X,D/FL,D/FL,1,5.438079309,230,1,"Un Philosophe assis, qui a un livre ouvert sur les genoux","in the manner of Dou, Gerrit",0,in the manner of,dans la maniere de Gerard Dow,"Lebrun, Pierre",D,D,0,,14,10.5,147,,,squ_rect,147,bois,b,wood,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
R1765-24,R1765,24,0.393442623,R,1765,D/FL,D/FL,D/FL,0,5.857933154,350,1,"Moyse tir des Eaux : ce Sujet est compos de deux groupes de Figures, de quatre  cinq pouces de proportion, l'un de quatre femmes, deux sont dans le Nil, & les deux autres au bord : une tient le petit Moyse, un linge l'enveloppe en partie : l'autre grouppe, un tant soit peu plus loign, laisse voir la fille de Pharaon, & six personnes de sa suite ; des fabriques & des Montagnes, servent de fond  ce Tableau, qui est un des plus beaux de Jean Van Haasbergen, qui a si bien peint dans la maniere de Corneille Poelemburg sont Matre (comme le dit bien M. Descamps, dans sa Vie des peintres, Tome 3. Page 123) que les plus fins Connoisseurs s'y mprenoient.","Haensbergen (J), Johannes",0,n/a,Jean Van Haansbergen,Unknown,,,,,14,17.5,245,,,squ_rect,245,,,,1,4,0,0,0,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
R1765-25,R1765,25,0.409836066,R,1765,X,D/FL,D/FL,1,4.418840608,83,1,"Diane , Acton & autres Figures se voyent dans un Paysage orn de plusieurs Fabriques.",Anonymous,0,n/a,not specified,Unknown,,,,,10,12,120,,,squ_rect,120,bois,b,wood,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
R1765-26,R1765,26,0.426229508,R,1765,X,D/FL,D/FL,1,4.276666119,72,1,Un autre Paysage o est reprsent Melagre & Atalante,Anonymous,0,n/a,not specified,Unknown,,,,,16,25,400,,,squ_rect,400,cuivre,c,copper,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
R1765-27,R1765,27,0.442622951,R,1765,D/FL,D/FL,D/FL,0,4.094344562,60,1,"Une Bataille o l'on voit des Turcs, des Hussards & autres Troupes","Bloemen, Pieter van",0,n/a,Pierre van Bloemen,Unknown,,,,,20.5,31,635.5,,,squ_rect,635.5,toile,t,canvas,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
R1765-28a,R1765,28,0.459016393,R,1765,D/FL,D/FL,D/FL,0,3.80666249,45,1,"(2) Une Biche que des Chiens poursuivent, on remarque des Chasseurs & des Dames  cheval","Verdussen, Peeter",0,n/a,P. Verdussen,Unknown,,,,,19,23,437,,,squ_rect,437,,,,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
R1765-28b,R1765,28,0.459016393,R,1765,D/FL,D/FL,D/FL,0,3.80666249,45,1,"(2) Un Rendez-vous de Chasse, le repas se prend  terre dans la Campagne, deux Chevaux boivent  une Fontaine","Verdussen, Peeter",0,n/a,P. Verdussen,Unknown,,,,,19,23,437,,,squ_rect,437,,,,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
R1765-30,R1765,30,0.491803279,R,1765,F,F,F,0,6.086774727,440,1,Une Adoration des Rois,"Bourdon, Sbastien",0,n/a,Sbastien Bourdon,"Lebrun, Pierre",D,D,0,,24,34.5,828,,,squ_rect,828,toile,t,canvas,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
R1765-31a,R1765,31,0.508196721,R,1765,F,F,F,0,5.300814247,200.5,1,(2) La Naissance de Vnus : & Diane qui se dispose  entrer dans le bain,"Coypel, Nol Nicolas",0,n/a,Noel Nicolas Coypel,Unknown,,,,,30,23,690,,,squ_rect,690,toile,t,canvas,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
R1765-31b,R1765,31,0.508196721,R,1765,F,F,F,0,5.300814247,200.5,1,(2) La Naissance de Vnus : & Diane qui se dispose  entrer dans le bain,"Coypel, Nol Nicolas",0,n/a,Noel Nicolas Coypel,Unknown,,,,,30,23,690,,,squ_rect,690,toile,t,canvas,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
R1765-32,R1765,32,0.524590164,R,1765,F,F,F,0,6.276643489,532,1,"Adam & Eve, aprs avoir pch : Dieu leur apparot","Natoire, Charles-Joseph",1,n/a,M. Natoire (Charles),Unknown,,,,,24,18,432,,,squ_rect,432,cuivre,c,copper,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
